Name,Lat,Lon,country,state,Population
Macia,-25.02694,33.09889,MZ,2,23156
Tete,-16.15639,33.58667,MZ,8,129316
Ressano Garcia,-25.44278,31.99528,MZ,4,110000
Quelimane,-17.87861,36.88833,MZ,9,188964
Pemba,-12.97395,40.51775,MZ,1,108737
Nampula,-15.11646,39.2666,MZ,6,388526
Nacala,-14.56257,40.68538,MZ,6,224795
Montepuez,-13.12556,38.99972,MZ,1,72279
Mocimboa,-11.31667,40.35,MZ,1,27909
Ilha de Mocambique,-15.03417,40.73583,MZ,6,54315
Maxixe,-23.85972,35.34722,MZ,3,119868
Matola,-25.96222,32.45889,MZ,4,675422
Maputo,-25.96553,32.58322,MZ,11,1191613
Manjacaze,-24.71167,33.88278,MZ,2,25541
Lichinga,-13.31278,35.24056,MZ,7,109839
Inhambane,-23.865,35.38333,MZ,3,73884
Cuamba,-14.80306,36.53722,MZ,7,73268
Chokwe,-24.53333,32.98333,MZ,2,63695
Chimoio,-19.11639,33.48333,MZ,10,256936
Chibuto,-24.68667,33.53056,MZ,2,59165
Beira,-19.84361,34.83889,MZ,5,530604
Antonio Enes,-16.2325,39.90861,MZ,6,74624
Mutuali,-14.87056,37.00444,MZ,6,30523
Katima Mulilo,-17.5,24.26667,NA,28,25027
Windhoek,-22.55941,17.08323,NA,21,268132
Swakopmund,-22.68333,14.53333,NA,29,25047
Rundu,-17.93333,19.76667,NA,40,58172
Rehoboth,-23.31667,17.08333,NA,30,21377
Otjiwarongo,-20.46369,16.64772,NA,39,21224
Oshakati,-17.78333,15.68333,NA,37,33618
Okahandja,-21.98333,16.91667,NA,39,20879
Luderitz,-26.64806,15.15944,NA,31,15137
Keetmanshoop,-26.58333,18.13333,NA,31,15608
Grootfontein,-19.56667,18.11667,NA,39,24099
Gobabis,-22.45,18.96667,NA,35,16321
Walvis Bay,-22.9575,14.50528,NA,29,52058
Noumea,-22.27631,166.4572,NC,2,93060
Mont-Dore,-22.28333,166.58333,NC,2,24680
Dumbea,-22.15,166.45,NC,2,19346
Birni N Konni,13.79599,5.25026,NE,6,48103
Zinder,13.80716,8.9881,NE,7,191424
Tillaberi,14.20711,1.45418,NE,9,19262
Tibiri,13.56271,7.04848,NE,4,20019
Tessaoua,13.75737,7.9874,NE,4,35775
Tera,14.00776,0.75306,NE,9,21095
Tanout,14.97089,8.88786,NE,7,15204
Tahoua,14.8888,5.2692,NE,6,80425
Niamey,13.51366,2.1098,NE,8,774235
Nguigmi,14.24953,13.10921,NE,2,17897
Mirriah,13.70727,9.15013,NE,7,20724
Mayahi,13.95532,7.67122,NE,4,22183
Matamey,13.42309,8.47485,NE,7,16844
Maradi,13.5,7.10174,NE,4,163487
Magaria,12.99826,8.90991,NE,7,19419
Madaoua,14.073,5.96,NE,6,24804
Illela,14.4605,5.2437,NE,6,16678
Gaya,11.88435,3.44919,NE,3,33051
Dosso,13.049,3.1937,NE,3,49750
Dogondoutchi,13.63933,4.02875,NE,3,31767
Diffa,13.31536,12.61135,NE,2,27948
Dakoro,14.51056,6.765,NE,4,19798
Ayorou,14.73075,0.91739,NE,9,26290
Alaghsas,17.0187,8.0168,NE,1,88561
Agadez,16.97333,7.99111,NE,1,124324
Kingston,-29.05459,167.96628,NF,0,880
Zuru,11.43522,5.23494,NG,40,24338
Zungeru,9.80726,6.15238,NG,31,24447
Zaria,11.11128,7.7227,NG,23,975153
Yola,9.20839,12.48146,NG,35,96006
Yenagoa,4.92675,6.26764,NG,52,24335
Wukari,7.87139,9.77786,NG,43,92933
Wudil,11.80937,8.84422,NG,29,23066
Warri,5.51737,5.75006,NG,36,536023
Wamba,8.94153,8.60315,NG,56,27137
Uyo,5.05127,7.9335,NG,21,436606
Uromi,6.7,6.33333,NG,37,108608
Umuahia,5.52491,7.49461,NG,45,264662
Ughelli,5.48956,6.00407,NG,36,79986
Ugep,5.80865,8.08098,NG,22,200276
Uga,5.93576,7.0793,NG,25,64179
Ubiaja,6.65581,6.38494,NG,37,21782
Tegina,10.0706,6.1906,NG,31,24037
Tambuwal,12.40592,4.64605,NG,51,20932
Talata Mafara,12.56841,6.06225,NG,57,39045
Takum,7.26667,9.98333,NG,26,24822
Suleja,9.18059,7.17939,NG,31,162135
Sokoto,13.06269,5.24322,NG,51,563861
Soba,10.98133,8.05749,NG,23,15715
Saki,8.66762,3.39393,NG,32,178677
Shagamu,6.8485,3.64633,NG,16,214558
Sapele,5.89405,5.67666,NG,36,161686
Rijau,11.10389,5.25556,NG,31,16613
Rano,11.55684,8.58065,NG,29,17972
Potiskum,11.71391,11.08108,NG,44,86002
Port Harcourt,4.77742,7.0134,NG,50,1148665
Pindiga,9.98333,10.93333,NG,55,106322
Patigi,8.72851,5.75561,NG,30,28285
Pankshin,9.32541,9.4352,NG,49,31516
Ozubulu,5.95753,6.85305,NG,25,73812
Oyo,7.85257,3.93125,NG,32,736072
Oyan,8.05,4.76667,NG,42,73622
Owo,7.1962,5.58681,NG,48,276574
Owerri,5.48363,7.03325,NG,28,215038
Otukpa,7.10168,7.65945,NG,26,21686
Otan Ayegbaju,7.94783,4.78836,NG,42,37783
Osogbo,7.77104,4.55698,NG,42,156694
Orita Eruwa,7.55,3.43333,NG,32,71027
Onitsha,6.14978,6.78569,NG,25,561066
Ondo,7.09316,4.83528,NG,48,257005
Olupona,7.6,4.18333,NG,42,95002
Okuta,9.21667,3.18333,NG,30,26589
Okrika,4.74215,7.08368,NG,50,133271
Okigwe,5.82917,7.35056,NG,28,115499
Okene,7.55122,6.23589,NG,41,479178
Oke Mesi,7.81667,4.91667,NG,42,79563
Oke Ila,7.95,4.98333,NG,54,35000
Ohafia-Ifigh,5.61455,7.81191,NG,45,73355
Ogwashi-Uku,6.17811,6.52461,NG,36,26137
Oguta,5.71044,6.80936,NG,28,21639
Ogoja,6.6584,8.79923,NG,22,37466
Ogaminana,7.59383,6.21798,NG,41,84373
Offa,8.14911,4.72074,NG,30,113830
Ode,7.7899,5.7117,NG,48,75463
Obudu,6.66819,9.16453,NG,22,19668
Obonoma,4.71131,6.79084,NG,50,68584
Numan,9.46374,12.03062,NG,35,77617
Nsukka,6.85783,7.39577,NG,47,111017
Nnewi,6.01962,6.91729,NG,25,193987
Nkwerre,5.75917,7.10384,NG,28,62973
Nkpor,6.15038,6.83042,NG,25,103733
Nguru,12.87695,10.45536,NG,44,111014
Nasarawa,8.53895,7.70821,NG,56,30949
Nafada,11.09596,11.33261,NG,55,22920
Mubi,10.26858,13.26701,NG,35,225705
Moriki,12.87405,6.48754,NG,57,28735
Monguno,12.67059,13.61224,NG,27,20297
Mokwa,9.29482,5.05412,NG,31,21128
Modakeke,7.38333,4.26667,NG,42,119529
Minna,9.61524,6.54776,NG,31,291905
Marte,12.36532,13.8293,NG,27,15707
Malumfashi,11.78935,7.62061,NG,24,70709
Makurdi,7.73375,8.52139,NG,26,292645
Makoko,6.49611,3.38778,NG,5,85840
Maiduguri,11.84692,13.15712,NG,27,1112449
Magumeri,12.11451,12.8262,NG,27,19363
Lokoja,7.79688,6.74048,NG,41,60579
Lere,10.38584,8.57286,NG,23,93290
Lapai,9.04439,6.57089,NG,31,16442
Lalupon,7.46667,4.06667,NG,32,81130
Lagos,6.45407,3.39467,NG,5,9000000
Lafiagi,8.85299,5.41641,NG,30,102779
Lafia,8.4939,8.51532,NG,56,127236
Kwale,5.70773,6.43402,NG,36,20226
Kumo,10.04807,11.21055,NG,55,35712
Kumagunnam,13.15498,10.63468,NG,44,16557
Kukawa,12.92475,13.56617,NG,27,16077
Kuje,8.87952,7.22756,NG,11,97367
Kontagora,10.40319,5.4708,NG,31,98754
Kiyawa,11.78442,9.6069,NG,39,17704
Kisi,9.08297,3.85196,NG,32,155510
Keffi,8.84651,7.87354,NG,56,85911
Kaura Namoda,12.59371,6.58648,NG,57,69725
Katsina-Ala,7.16938,9.28465,NG,26,36722
Katsina,12.99082,7.60177,NG,24,432149
Kari,11.2471,10.561,NG,46,18812
Kano,12.00012,8.51672,NG,29,3626068
Kamba,11.85172,3.65478,NG,40,25568
Kaiama,9.6053,3.94101,NG,30,21897
Kagoro,9.6,8.38333,NG,23,77008
Kafanchan,9.58126,8.2926,NG,23,79522
Kaduna,10.52641,7.43879,NG,23,1582102
Kachia,9.87342,7.95407,NG,23,30893
Kabba,7.82719,6.07502,NG,41,49869
Jos,9.92849,8.89212,NG,49,816824
Jimeta,9.27949,12.45819,NG,35,248148
Jega,12.22219,4.37963,NG,40,73495
Jebba,9.13333,4.83333,NG,30,21488
Jalingo,8.89367,11.3596,NG,43,117757
Iwo,7.63527,4.18156,NG,42,250443
Itu,5.20131,7.98373,NG,21,36358
Isieke,6.38186,8.03736,NG,53,89990
Ise-Ekiti,7.46478,5.42333,NG,54,190063
Isanlu-Itedoijowa,8.27445,5.83528,NG,41,15087
Ipoti,7.87377,5.07691,NG,54,82113
Iperu,6.91002,3.66557,NG,16,15935
Inisa,7.85,4.33333,NG,42,164161
Ilorin,8.49664,4.54214,NG,30,814192
Ilobu,7.84036,4.48557,NG,42,118089
Illela,13.73064,5.29777,NG,51,17461
Ilesa,7.62789,4.74161,NG,42,277904
Ilaro,6.88901,3.01416,NG,16,46999
Ila Orangun,8.01714,4.90421,NG,42,179192
Ikot Ekpene,5.18194,7.71481,NG,21,254806
Ikom,5.96669,8.70632,NG,22,79103
Ikirun,7.91283,4.66741,NG,42,134240
Ikire,7.37241,4.18739,NG,42,222160
Ikere-Ekiti,7.49748,5.23041,NG,54,103054
Ikeja,6.59651,3.34205,NG,5,313196
Ijero-Ekiti,7.81514,5.06716,NG,54,167632
Ijebu-Ode,6.81944,3.91731,NG,16,209175
Ijebu-Jesa,7.68267,4.81436,NG,42,51730
Ijebu-Igbo,6.97198,3.99938,NG,16,109261
Ihiala,5.85475,6.85944,NG,25,83265
Igede-Ekiti,7.6685,5.12627,NG,54,87282
Igbo-Ukwu,6.01798,7.02027,NG,25,75224
Igbor,7.45123,8.60805,NG,26,17666
Igbo-Ora,7.43383,3.28788,NG,32,92719
Igboho,8.83784,3.75628,NG,32,136764
Igbeti,8.74921,4.13113,NG,32,24690
Igbara-Odo,7.50251,5.06258,NG,54,74121
Ifo,6.81491,3.19518,NG,16,88272
Idanre,7.1127,5.1159,NG,48,86468
Idah,7.11345,6.73866,NG,41,68703
Ibi,8.18122,9.74431,NG,43,22757
Ibeto,10.48536,5.14501,NG,31,15565
Ibadan,7.37756,3.90591,NG,32,3565108
Hadejia,12.45347,10.04115,NG,39,110753
Gwoza,11.08313,13.69595,NG,27,15176
Gwarzo,11.91597,7.9337,NG,29,16303
Gwaram,11.27727,9.88385,NG,39,15806
Gwadabawa,13.35819,5.23812,NG,51,17486
Gusau,12.17024,6.66412,NG,57,226857
Gummi,12.14484,5.11776,NG,57,38744
Gumel,12.6269,9.38807,NG,39,42742
Gombi,10.16756,12.73684,NG,35,19616
Gombe,10.28969,11.16729,NG,55,250258
Gembu,6.72556,11.25652,NG,43,19881
Geidam,12.89439,11.92649,NG,44,41367
Gbongan,7.47734,4.35351,NG,42,139485
Gaya,11.86064,9.0027,NG,29,20959
Gashua,12.87398,11.04057,NG,44,125817
Garko,10.17506,11.16458,NG,55,21141
Ganye,8.43497,12.05107,NG,35,15178
Gamboru,12.37299,14.2069,NG,27,84672
Funtua,11.52351,7.31174,NG,24,136811
Fiditi,7.71361,3.91722,NG,32,71461
Ezza-Ohu,6.44094,8.08432,NG,53,67414
Esuk Oron,4.80293,8.25341,NG,21,112033
Epe,6.58412,3.98336,NG,5,84711
Enugu-Ukwu,6.17146,7.00525,NG,25,68785
Enugu-Ezike,6.9827,7.45534,NG,47,18989
Enugu,6.44132,7.49883,NG,47,688862
Emure-Ekiti,7.43636,5.45925,NG,54,90645
Elele,5.1009,6.81411,NG,50,20620
Ekpoma,6.743,6.14029,NG,37,59618
Eket,4.64231,7.92438,NG,21,25569
Ejigbo,7.90292,4.31419,NG,42,138357
Eha Amufu,6.65915,7.75961,NG,47,70779
Egbe,8.21667,5.51667,NG,41,17612
Effon Alaiye,7.65,4.91667,NG,42,279319
Effium,6.63105,8.05814,NG,53,86945
Ebute Ikorodu,6.60086,3.48818,NG,5,535619
Dutsen Wai,10.85009,8.199,NG,23,22062
Dutse,11.75618,9.33896,NG,39,17129
Dukku,10.82379,10.77221,NG,55,16961
Doma,8.39307,8.35544,NG,56,15097
Dikwa,12.03609,13.91815,NG,27,29026
Deba,10.21187,11.3871,NG,55,17671
Daura,13.03299,8.32351,NG,24,25289
Daura,11.5541,11.406,NG,44,78277
Darazo,10.9992,10.41062,NG,46,18415
Damboa,11.15534,12.75638,NG,27,21571
Damaturu,11.74697,11.96083,NG,44,46000
Calabar,4.95893,8.32695,NG,22,461796
Burutu,5.35328,5.50826,NG,36,16410
Bukuru,9.79399,8.86397,NG,49,15540
Buguma,4.73614,6.86236,NG,50,135404
Bonny,4.4516,7.17074,NG,50,16868
Bode Saadu,8.939,4.78227,NG,30,16619
Biu,10.61285,12.19458,NG,27,95005
Birnin Kudu,11.45207,9.47856,NG,39,26565
Birnin Kebbi,12.45389,4.1975,NG,40,108164
Sofo-Birnin-Gwari,11.01537,6.78036,NG,23,22380
Billiri,9.86545,11.22624,NG,55,15976
Bida,9.08044,6.0099,NG,31,171656
Benin City,6.33815,5.62575,NG,37,1125058
Bende,5.55874,7.63359,NG,45,79618
Beli,7.85868,10.97187,NG,43,17467
Bauchi,10.31032,9.84388,NG,46,316149
Baro,8.6,6.41667,NG,31,26821
Bama,11.52134,13.68952,NG,27,118121
Badagry,6.41502,2.88132,NG,5,26383
Babana,10.42949,3.81495,NG,31,17617
Azare,11.67478,10.19069,NG,46,105687
Awka,6.21269,7.07199,NG,25,167738
Awgu,6.07278,7.47739,NG,47,23175
Auchi,7.06756,6.2636,NG,37,62907
Asaba,6.19824,6.73187,NG,36,73374
Argungu,12.74482,4.52514,NG,40,45584
Aramoko-Ekiti,7.70483,5.04054,NG,54,74491
Apomu,7.35156,4.18335,NG,42,71656
Anchau,10.96245,8.39233,NG,23,15538
Amaigbo,5.78917,7.83829,NG,45,127300
Akwanga,8.91077,8.40655,NG,56,15985
Akure,7.25256,5.19312,NG,48,420594
Aku,6.70902,7.31826,NG,47,73742
Ajaokuta,7.56229,6.65497,NG,41,15144
Agulu,6.10045,7.061,NG,25,79021
Agbor,6.25375,6.1942,NG,36,67610
Afikpo,5.89258,7.93534,NG,53,71866
Ado Odo,6.6,2.93333,NG,16,15442
Ado-Ekiti,7.62329,5.22087,NG,54,424340
Abuja,9.05785,7.49508,NG,11,590400
Abeokuta,7.15571,3.34509,NG,16,593100
Abakaliki,6.32485,8.11368,NG,53,134102
Aba,5.10658,7.36667,NG,45,897560
Degema Hulk,4.76145,6.74957,NG,50,19223
Tipitapa,12.19732,-86.09706,NI,10,127153
Somoto,13.48082,-86.58208,NI,9,20316
Somotillo,13.04328,-86.90645,NI,3,15385
Siuna,13.73321,-84.77725,NI,17,16056
San Rafael del Sur,11.84854,-86.43839,NI,10,29836
San Marcos,11.90949,-86.20351,NI,2,23347
Rivas,11.43716,-85.82632,NI,15,30293
Rio Blanco,12.93435,-85.22354,NI,12,17018
Rama,12.15965,-84.21952,NI,18,20456
Puerto Cabezas,14.03507,-83.38882,NI,17,33635
Ocotal,13.63208,-86.47516,NI,13,33928
Nueva Guinea,11.68758,-84.45616,NI,18,52929
Nandaime,11.75696,-86.05286,NI,6,20810
Nagarote,12.26593,-86.56474,NI,8,26270
Matagalpa,12.92559,-85.91747,NI,12,109089
Masaya,11.97444,-86.09417,NI,11,130113
Masatepe,11.9184,-86.14467,NI,11,21452
Managua,12.13282,-86.2504,NI,10,973087
Leon,12.43787,-86.87804,NI,8,144538
La Paz Centro,12.34,-86.67528,NI,8,23481
Juigalpa,12.10629,-85.36452,NI,4,54731
Jinotepe,11.84962,-86.19903,NI,2,29507
Jinotega,13.10042,-86.00226,NI,7,51073
Jalapa,13.92221,-86.12346,NI,13,24037
Granada,11.92988,-85.95602,NI,6,89409
Esteli,13.09185,-86.35384,NI,5,96422
El Viejo,12.6633,-87.16722,NI,3,53504
El Crucero,11.99008,-86.30954,NI,10,16469
Diriamba,11.85842,-86.23878,NI,2,35008
Corinto,12.48199,-87.17336,NI,3,19183
Chinandega,12.62937,-87.13105,NI,3,126387
Chichigalpa,12.57758,-87.02705,NI,3,33137
Camoapa,12.38386,-85.51157,NI,1,16653
Boaco,12.47224,-85.6586,NI,1,29046
Bluefields,12.01366,-83.76353,NI,18,44373
Ciudad Sandino,12.15889,-86.34417,NI,10,70013
Zwolle,52.5125,6.09444,NL,15,111805
Zwijndrecht,51.8175,4.63333,NL,11,45696
Zutphen,52.13833,6.20139,NL,3,36188
Zundert,51.47167,4.65556,NL,6,20476
Zoetermeer,52.0575,4.49306,NL,11,115845
Zevenaar,51.93,6.07083,NL,3,26063
Zeist,52.09,5.23333,NL,9,60949
Zeewolde,52.33,5.54167,NL,16,19022
Zandvoort,52.37487,4.53409,NL,7,16868
Zaltbommel,51.81,5.24444,NL,3,26383
Zaanstad,52.45313,4.81356,NL,7,140085
Zaandam,52.43854,4.82643,NL,7,71708
Wolvega,52.87545,5.99691,NL,2,25500
Woerden,52.085,4.88333,NL,9,48431
Woensdrecht,51.42897,4.30355,NL,6,21276
Wisch,51.92648,6.41705,NL,3,19496
Winterswijk,51.9725,6.71944,NL,3,29623
Winschoten,53.14417,7.03472,NL,4,18506
Wijk bij Duurstede,51.97417,5.34167,NL,9,23693
Wijchen,51.80917,5.725,NL,3,32693
Wierden,52.35917,6.59306,NL,15,23244
Westervoort,51.95583,5.97222,NL,3,15976
Werkendam,51.81,4.89444,NL,6,26362
Weesp,52.3075,5.04167,NL,7,17802
Weert,51.25167,5.70694,NL,5,48662
Wassenaar,52.14583,4.40278,NL,11,25353
Wageningen,51.97,5.66667,NL,3,35433
Waddinxveen,52.045,4.65139,NL,11,25338
Waalwijk,51.6825,5.07083,NL,6,45610
Waalre,51.38667,5.44444,NL,6,16665
Vught,51.65333,5.2875,NL,6,25043
Voorst,52.17,6.14167,NL,3,23676
Voorschoten,52.1275,4.44861,NL,11,22468
Voorhout,52.22167,4.48472,NL,11,15145
Voorburg,52.07417,4.35972,NL,11,38000
Volendam,52.495,5.07083,NL,7,22000
Vlissingen,51.4425,3.57361,NL,10,45273
Vlagtwedde,53.0275,7.10833,NL,4,17286
Vlaardingen,51.9125,4.34167,NL,11,73798
Vianen,51.9925,5.09167,NL,9,19931
Venray,51.525,5.975,NL,5,39047
Venlo,51.37,6.16806,NL,5,92403
Velsen-Zuid,52.46,4.65,NL,7,67758
Velp,51.995,5.97361,NL,3,17669
Veldhoven,51.41833,5.40278,NL,6,43256
Veghel,51.61667,5.54861,NL,6,25352
Veere,51.54833,3.66667,NL,10,22173
Veenendaal,52.02863,5.55891,NL,9,61271
Veendam,53.10667,6.87917,NL,4,28155
Valkenswaard,51.35083,5.45972,NL,6,31071
Utrecht,52.09083,5.12222,NL,9,290529
Urk,52.6625,5.60139,NL,16,17345
Uithoorn,52.2375,4.82639,NL,7,26846
Uden,51.66083,5.61944,NL,6,34601
Tubbergen,52.4075,6.78472,NL,15,20334
Tongelre,51.44889,5.51978,NL,6,19680
Tilburg,51.55551,5.0913,NL,6,199613
Tiel,51.88667,5.42917,NL,3,40702
Terneuzen,51.33583,3.82778,NL,10,27930
Tegelen,51.34417,6.13611,NL,5,20190
Steenwijk,52.7875,6.12083,NL,15,17138
Steenbergen,51.58417,4.31944,NL,6,23582
Staphorst,52.645,6.21111,NL,15,15765
Stadskanaal,52.98947,6.9504,NL,4,20000
Spijkenisse,51.845,4.32917,NL,11,74988
Someren,51.385,5.71111,NL,6,18037
Soest,52.17333,5.29167,NL,9,45021
Sneek,53.03297,5.6589,NL,2,32811
Sliedrecht,51.82083,4.77639,NL,11,23854
Sittard,50.99833,5.86944,NL,5,48400
Sint-Oedenrode,51.5675,5.45972,NL,6,16931
's-Hertogenbosch,51.69917,5.30417,NL,6,134520
's-Gravenzande,52.00167,4.16528,NL,11,19190
The Hague,52.07667,4.29861,NL,11,474292
Schijndel,51.6225,5.43194,NL,6,23239
Schiedam,51.91917,4.38889,NL,11,75438
Scheveningen,52.10461,4.27557,NL,11,23000
Schagen,52.7875,4.79861,NL,7,18930
Rucphen,51.53167,4.55833,NL,6,22641
Rotterdam,51.9225,4.47917,NL,11,598199
Roosendaal,51.53083,4.46528,NL,6,77725
Roermond,51.19417,5.9875,NL,5,44975
Rijswijk,52.03634,4.32501,NL,11,47299
Ridderkerk,51.8725,4.60278,NL,11,45189
Rhoon,51.8575,4.42222,NL,11,18250
Rhenen,51.95917,5.56806,NL,9,18061
Raalte,52.38583,6.275,NL,15,20015
Putten,52.25917,5.60694,NL,3,23168
Purmerend,52.505,4.95972,NL,7,76745
Pijnacker,52.01954,4.42946,NL,11,18695
Papendrecht,51.83167,4.6875,NL,11,31621
Oud-Beijerland,51.82417,4.4125,NL,11,23569
Oss,51.765,5.51806,NL,6,76430
Oosterhout,51.645,4.85972,NL,6,53107
Oldenzaal,52.31333,6.92917,NL,15,31410
Oldebroek,52.445,5.90139,NL,3,23010
Oisterwijk,51.57917,5.18889,NL,6,25980
Oegstgeest,52.18,4.46944,NL,11,21149
Nuth,50.9175,5.88611,NL,5,15748
Nunspeet,52.37917,5.78611,NL,3,19496
Nuenen,51.47,5.55278,NL,6,23223
Noordwijkerhout,52.26167,4.49306,NL,11,15071
Noordwijk-Binnen,52.234,4.44474,NL,11,24363
Nijmegen,51.8425,5.85278,NL,3,158732
Nijkerk,52.22,5.48611,NL,3,38335
Nieuwegein,52.02917,5.08056,NL,9,61489
Nederweert,51.28583,5.74861,NL,5,16095
Naarden,52.29583,5.1625,NL,7,17115
Naaldwijk,51.99417,4.20972,NL,11,17753
Mijdrecht,52.20667,4.8625,NL,9,34377
Middelharnis,51.7575,4.16528,NL,11,17554
Middelburg,51.5,3.61389,NL,10,46485
Meppel,52.69583,6.19444,NL,1,30697
Meerssen,50.8875,5.75,NL,5,19933
Medemblik,52.77167,5.10556,NL,7,41500
Maastricht,50.84833,5.68889,NL,5,122378
Maassluis,51.92333,4.25,NL,11,32780
Maarssen,52.13917,5.04167,NL,9,39675
Losser,52.26083,7.00417,NL,15,22431
Loon op Zand,51.6275,5.075,NL,6,23000
Lisse,52.26,4.55694,NL,11,22096
Lindenholt,51.8327,5.7934,NL,3,16121
Lichtenvoorde,51.98667,6.56667,NL,3,19590
Leusden,52.1325,5.43194,NL,9,29215
Lelystad,52.50833,5.475,NL,16,70741
Leiderdorp,52.15833,4.52917,NL,11,25966
Leiden,52.15833,4.49306,NL,11,119713
Leeuwarden,53.20139,5.80859,NL,2,91424
Leerdam,51.89333,5.09167,NL,11,20758
Leek,53.1625,6.37639,NL,4,19651
Krimpen aan den IJssel,51.91667,4.60278,NL,11,29017
Korrewegwijk,53.23235,6.56804,NL,4,16710
Kerkrade,50.86583,6.0625,NL,5,49777
Katwijk aan Zee,52.20333,4.39861,NL,11,20010
Kampen,52.555,5.91111,NL,15,48980
IJsselstein,52.02,5.04306,NL,9,33886
Huizen,52.29917,5.24167,NL,7,45292
Houten,52.02833,5.16806,NL,9,32243
Horst,52.30833,5.58194,NL,3,28845
Hoorn,52.6425,5.05972,NL,7,68852
Hoogezand,53.16167,6.76111,NL,4,21480
Hoogeveen,52.7225,6.47639,NL,1,38754
Hoofddorp,52.3025,4.68889,NL,7,132734
Hoge Vucht,51.60794,4.7915,NL,6,16000
Hoensbroek,50.92387,5.92528,NL,5,25000
Hilversum,52.22333,5.17639,NL,7,83640
Hilvarenbeek,51.48583,5.1375,NL,6,15113
Hillegom,52.29083,4.58333,NL,11,18419
Heusden,51.73417,5.13889,NL,6,42882
Hengelo,52.26583,6.79306,NL,15,80809
Hendrik-Ido-Ambacht,51.84417,4.63889,NL,11,21027
Helmond,51.48167,5.66111,NL,6,74740
Hellevoetsluis,51.83333,4.13333,NL,11,21927
Heiloo,52.60252,4.68815,NL,7,20510
Heesch,51.73362,5.52672,NL,6,28888
Heerlen,50.88365,5.98154,NL,5,93084
Heerhugowaard,52.67144,4.84862,NL,7,47580
Heerenveen,52.95929,5.91854,NL,2,43094
Heerde,52.38723,6.04016,NL,3,18428
Heemstede,52.34992,4.62301,NL,7,25562
Heemskerk,52.51108,4.67165,NL,7,36170
Harlingen,53.17477,5.42244,NL,2,16119
Harenkarspel,52.73416,4.77682,NL,7,15941
Haren,53.17209,6.60931,NL,4,19088
Harderwijk,52.34167,5.62083,NL,3,40516
Hardenberg,52.57583,6.61944,NL,15,57909
Haarlem,52.38084,4.63683,NL,7,147590
Haaksbergen,52.15667,6.73889,NL,15,24137
Groningen,53.21917,6.56667,NL,4,181194
Groesbeek,51.77667,5.93611,NL,3,18741
Gouda,52.01667,4.70833,NL,11,71952
Gorinchem,51.83652,4.97243,NL,11,34736
Goirle,51.52083,5.06667,NL,6,22646
Goes,51.50417,3.88889,NL,10,36931
Gennep,51.69833,5.97361,NL,5,16642
Gendringen,51.87333,6.37639,NL,3,20718
Geldrop,51.42167,5.55972,NL,6,27900
Geldermalsen,51.88083,5.28889,NL,3,25734
Geertruidenberg,51.70167,4.85694,NL,6,20941
Ermelo,52.29833,5.62222,NL,3,26428
Epe,52.3475,5.98333,NL,3,33385
Enschede,52.21833,6.89583,NL,15,153655
Enkhuizen,52.70333,5.29167,NL,7,17365
Emmen,52.77917,6.90694,NL,1,57010
Emmeloord,52.71083,5.74861,NL,16,46409
Elst,51.91917,5.84167,NL,3,20488
Elburg,52.4475,5.84306,NL,3,21844
Eindhoven,51.44083,5.47778,NL,6,209620
Eibergen,52.1,6.64861,NL,3,16493
Eersel,51.3575,5.31806,NL,6,18185
Ede,52.03333,5.65833,NL,3,67670
Duiven,51.94667,6.01389,NL,3,25469
Druten,51.88833,5.60556,NL,3,18003
Dronten,52.525,5.71806,NL,16,38415
Drimmelen,51.70667,4.80417,NL,6,26580
Driebergen-Rijsenburg,52.05333,5.28056,NL,9,18553
Drachten,53.11254,6.0989,NL,2,44537
Dordrecht,51.81,4.67361,NL,11,119260
Dongen,51.62667,4.93889,NL,6,25464
Doetinchem,51.965,6.28889,NL,3,49906
Diemen,52.33964,4.96256,NL,7,24361
Deventer,52.255,6.16389,NL,15,97331
Den Helder,52.95988,4.75933,NL,7,59569
Delfzijl,53.33,6.91806,NL,4,28649
Delft,52.00667,4.35556,NL,11,95060
Delfshaven,51.90488,4.45315,NL,11,70290
De Bilt,52.11,5.18056,NL,9,42111
Dalfsen,52.51167,6.25694,NL,15,26575
Culemborg,51.955,5.22778,NL,3,26826
Cuijk,51.73083,5.87917,NL,6,24032
Cranendonck,51.30417,5.58889,NL,6,19966
Castricum,52.54833,4.66944,NL,7,35256
Capelle aan den IJssel,51.92917,4.57778,NL,11,65255
Bussum,52.27333,5.16111,NL,7,31334
Bunschoten,52.24304,5.37884,NL,9,17824
Brunssum,50.94667,5.97083,NL,5,29254
Brummen,52.09,6.15556,NL,3,21344
Broek op Langedijk,52.67417,4.80556,NL,7,25548
Broek in Waterland,52.43417,4.99583,NL,7,17382
Breda,51.58656,4.77596,NL,6,167673
Boxtel,51.59083,5.32917,NL,6,29511
Boskoop,52.075,4.65556,NL,11,15222
Borssele,51.42333,3.73472,NL,10,22285
Borne,52.30136,6.7482,NL,15,20550
Born,51.03167,5.80972,NL,5,97169
Borger,52.92333,6.79306,NL,1,26267
Bodegraven,52.0825,4.75,NL,11,19395
Bloemendaal,52.4025,4.62222,NL,7,16802
Bladel,51.36833,5.22083,NL,6,19214
Beverwijk,52.48333,4.65694,NL,7,37585
Beuningen,51.86083,5.76667,NL,3,25557
Best,51.5075,5.39028,NL,6,29074
